account_id,account_number,customer_id,product_id,branch_id,open_date,close_date,account_status,currency,current_balance,account_type
AC02332,74318800002332,CU03090,PR009,BR002,2024-10-17,2026-08-26,CLOSED,INR,195789.88,FIXED_DEPOSIT
AC02333,25670100002333,CU01786,PR008,BR004,2022-05-03,,ACTIVE,INR,76486.11,FIXED_DEPOSIT
AC02334,32673300002334,CU00604,PR008,BR010,2021-11-22,,ACTIVE,INR,6.17,FIXED_DEPOSIT
AC02335,77021300002335,CU00746,PR001,BR002,2018-11-16,,DORMANT,INR,107182.91,SAVINGS
AC02336,94407100002336,CU00877,PR007,BR003,2025-12-05,,ACTIVE,INR,563.21,FIXED_DEPOSIT
AC02337,23360100002337,CU04384,PR006,BR005,2022-12-02,,ACTIVE,INR,46400.89,CURRENT
AC02338,52384900002338,CU02645,PR005,BR004,2018-11-19,2023-05-05,CLOSED,INR,32888.36,CURRENT
AC02339,45457300002339,CU02836,PR006,BR003,2025-09-09,,DORMANT,INR,54473.60,CURRENT
AC02340,44636100002340,CU03696,PR009,BR008,2025-12-18,2026-08-25,CLOSED,INR,94570.34,FIXED_DEPOSIT
AC02341,64999900002341,CU02771,PR008,BR005,2025-08-29,,DORMANT,INR,174208.71,FIXED_DEPOSIT
AC02342,32273100002342,CU02150,PR008,BR010,2023-03-13,2024-12-25,CLOSED,INR,36124.34,FIXED_DEPOSIT
AC02343,19707400002343,CU01564,PR002,BR005,2019-02-13,2022-03-10,CLOSED,INR,210105.12,SAVINGS
AC02344,15520200002344,CU04558,PR005,BR009,2021-02-08,,DORMANT,INR,204230.32,CURRENT
AC02345,31988300002345,CU01757,PR004,BR008,2018-06-11,,DORMANT,INR,153112.01,CURRENT
AC02346,93327000002346,CU03075,PR002,BR009,2020-03-03,2023-11-20,CLOSED,INR,33507.39,SAVINGS
AC02347,89640500002347,CU03056,PR009,BR003,2023-08-01,,ACTIVE,INR,33595.50,FIXED_DEPOSIT
AC02348,98787300002348,CU04966,PR007,BR006,2020-09-16,,ACTIVE,INR,121378.73,FIXED_DEPOSIT
AC02349,69975000002349,CU01488,PR007,BR001,2018-04-16,,DORMANT,INR,124715.77,FIXED_DEPOSIT
AC02350,96371800002350,CU03651,PR001,BR009,2024-12-08,2026-08-28,CLOSED,INR,155176.74,SAVINGS
AC02351,86410800002351,CU02569,PR006,BR001,2023-05-06,2026-08-22,CLOSED,INR,10623.69,CURRENT
AC02352,44747100002352,CU03956,PR001,BR007,2018-02-26,,DORMANT,INR,21394.29,SAVINGS
AC02353,36413600002353,CU01840,PR007,BR008,2020-11-26,,ACTIVE,INR,54697.39,FIXED_DEPOSIT
AC02354,90390300002354,CU01136,PR001,BR010,2018-08-09,2022-03-03,CLOSED,INR,9168.60,SAVINGS
AC02355,12199900002355,CU02826,PR001,BR005,2018-07-30,,DORMANT,INR,191443.72,SAVINGS
AC02356,20601500002356,CU02449,PR002,BR009,2021-09-13,,ACTIVE,INR,47278.00,SAVINGS
AC02357,85079600002357,CU01913,PR005,BR003,2024-04-02,,DORMANT,INR,195941.76,CURRENT
AC02358,32657700002358,CU03926,PR005,BR010,2019-01-19,,ACTIVE,INR,84295.51,CURRENT
AC02359,70340000002359,CU03382,PR003,BR003,2023-10-01,,ACTIVE,INR,252091.63,SAVINGS
AC02360,69772300002360,CU02450,PR002,BR005,2022-11-17,,DORMANT,INR,192981.03,SAVINGS
AC02361,81658400002361,CU02883,PR006,BR007,2025-09-10,2026-08-24,CLOSED,INR,182172.55,CURRENT
AC02362,86208600002362,CU00944,PR008,BR008,2022-07-17,,ACTIVE,INR,117565.39,FIXED_DEPOSIT
AC02363,96621000002363,CU00713,PR005,BR009,2020-01-26,,DORMANT,INR,45359.30,CURRENT
AC02364,40920700002364,CU03205,PR001,BR003,2020-05-29,,ACTIVE,INR,34359.62,SAVINGS
AC02365,27035000002365,CU04890,PR008,BR002,2022-05-10,2026-08-27,CLOSED,INR,95021.76,FIXED_DEPOSIT
AC02366,34406900002366,CU03455,PR004,BR003,2020-10-01,,DORMANT,INR,26730.16,CURRENT
AC02367,60142500002367,CU00710,PR001,BR008,2024-04-07,,DORMANT,INR,54128.49,SAVINGS
AC02368,15821900002368,CU01011,PR004,BR010,2023-01-01,2026-08-21,CLOSED,INR,160363.83,CURRENT
AC02369,45728000002369,CU01844,PR002,BR001,2023-02-25,,ACTIVE,INR,49264.31,SAVINGS
AC02370,43155600002370,CU01040,PR007,BR004,2025-12-24,,ACTIVE,INR,33852.95,FIXED_DEPOSIT
AC02371,83013200002371,CU01993,PR006,BR009,2022-12-07,2026-08-28,CLOSED,INR,231089.78,CURRENT
AC02372,99578900002372,CU02610,PR003,BR001,2024-09-20,,ACTIVE,INR,89406.20,SAVINGS
AC02373,70301700002373,CU00326,PR006,BR010,2021-10-12,,DORMANT,INR,122206.51,CURRENT
AC02374,60174300002374,CU00117,PR003,BR006,2024-04-30,,ACTIVE,INR,382.52,SAVINGS
AC02375,62503600002375,CU01716,PR004,BR006,2025-02-09,2026-08-20,CLOSED,INR,28881.54,CURRENT
AC02376,83131900002376,CU04810,PR006,BR005,2025-11-17,,ACTIVE,INR,24650.80,CURRENT
AC02377,71893700002377,CU03342,PR009,BR005,2024-05-04,,DORMANT,INR,200000.49,FIXED_DEPOSIT
AC02378,86221400002378,CU02492,PR008,BR006,2022-10-02,2026-08-21,CLOSED,INR,35157.30,FIXED_DEPOSIT
AC02379,35796300002379,CU04995,PR009,BR002,2021-07-31,,ACTIVE,INR,21589.84,FIXED_DEPOSIT
AC02380,87124000002380,CU03095,PR002,BR003,2021-06-03,2024-07-03,CLOSED,INR,25288.07,SAVINGS
AC02381,58486000002381,CU04250,PR002,BR010,2022-07-08,,DORMANT,INR,89915.09,SAVINGS
AC02382,43473900002382,CU02441,PR003,BR009,2023-10-01,2026-08-23,CLOSED,INR,210133.90,SAVINGS
AC02383,38656800002383,CU01719,PR003,BR003,2021-02-21,,ACTIVE,INR,27531.94,SAVINGS
AC02384,63883300002384,CU00701,PR003,BR009,2020-08-14,,ACTIVE,INR,1377.55,SAVINGS
AC02385,81161500002385,CU00759,PR009,BR003,2018-11-20,2021-11-14,CLOSED,INR,196544.28,FIXED_DEPOSIT
AC02386,52235900002386,CU00439,PR003,BR002,2019-07-08,,ACTIVE,INR,14360.90,SAVINGS
AC02387,56873300002387,CU04439,PR005,BR005,2018-11-16,,DORMANT,INR,210269.33,CURRENT
AC02388,37517200002388,CU02732,PR009,BR001,2023-05-06,,DORMANT,INR,174147.19,FIXED_DEPOSIT
AC02389,96393500002389,CU03017,PR007,BR005,2018-09-06,,DORMANT,INR,81127.11,FIXED_DEPOSIT
AC02390,58766000002390,CU02302,PR005,BR004,2021-06-18,,DORMANT,INR,92728.74,CURRENT
AC02391,56526800002391,CU00707,PR006,BR008,2020-04-29,,ACTIVE,INR,32761.42,CURRENT
AC02392,68301000002392,CU02851,PR003,BR007,2023-03-21,2026-08-24,CLOSED,INR,217496.53,SAVINGS
AC02393,16845300002393,CU00873,PR002,BR006,2023-11-28,,DORMANT,INR,143105.28,SAVINGS
AC02394,75838200002394,CU00335,PR006,BR001,2024-03-31,,ACTIVE,INR,6480.09,CURRENT
AC02395,95375100002395,CU00120,PR002,BR001,2020-11-07,2025-04-04,CLOSED,INR,170307.72,SAVINGS
AC02396,11940300002396,CU04543,PR002,BR009,2018-12-28,2023-07-06,CLOSED,INR,178177.32,SAVINGS
AC02397,33680500002397,CU04457,PR009,BR004,2020-10-08,2023-12-30,CLOSED,INR,140857.99,FIXED_DEPOSIT
AC02398,44097300002398,CU04022,PR003,BR006,2023-05-06,,DORMANT,INR,111846.89,SAVINGS
AC02399,68407100002399,CU01185,PR002,BR006,2022-05-09,,ACTIVE,INR,942.62,SAVINGS
AC02400,72408400002400,CU02681,PR007,BR006,2025-08-26,,DORMANT,INR,25433.53,FIXED_DEPOSIT
AC02401,65118300002401,CU02432,PR006,BR004,2022-03-08,,DORMANT,INR,32451.97,CURRENT
AC02402,48393500002402,CU04630,PR003,BR010,2024-06-19,,ACTIVE,INR,732.10,SAVINGS
AC02403,59237300002403,CU01539,PR001,BR003,2021-09-22,2022-12-21,CLOSED,INR,107962.09,SAVINGS
AC02404,52430800002404,CU04711,PR001,BR007,2019-02-28,2024-03-30,CLOSED,INR,141838.61,SAVINGS
AC02405,13657600002405,CU03120,PR002,BR009,2021-09-30,,DORMANT,INR,247423.62,SAVINGS
AC02406,83474800002406,CU01257,PR009,BR010,2025-08-26,,DORMANT,INR,139558.12,FIXED_DEPOSIT
AC02407,77588000002407,CU00689,PR003,BR009,2020-07-09,,DORMANT,INR,216257.27,SAVINGS
AC02408,55049500002408,CU01454,PR007,BR002,2025-08-12,2026-08-24,CLOSED,INR,177880.93,FIXED_DEPOSIT
AC02409,37453900002409,CU01618,PR008,BR005,2018-04-21,2023-07-14,CLOSED,INR,216186.73,FIXED_DEPOSIT
AC02410,27482500002410,CU02400,PR003,BR009,2025-12-13,,DORMANT,INR,200897.03,SAVINGS
AC02411,28511600002411,CU02006,PR003,BR010,2018-06-03,,ACTIVE,INR,38.07,SAVINGS
AC02412,55533100002412,CU01672,PR004,BR010,2023-08-07,,ACTIVE,INR,5782.75,CURRENT
AC02413,74476400002413,CU02678,PR001,BR005,2021-05-23,,DORMANT,INR,215231.41,SAVINGS
AC02414,85354700002414,CU04522,PR001,BR004,2022-04-25,,DORMANT,INR,228474.26,SAVINGS
AC02415,15724600002415,CU00360,PR005,BR005,2023-10-04,,DORMANT,INR,89170.01,CURRENT
AC02416,33537300002416,CU04760,PR002,BR004,2018-02-23,2021-01-03,CLOSED,INR,61910.55,SAVINGS
AC02417,82515500002417,CU03175,PR001,BR006,2018-10-31,,DORMANT,INR,162182.68,SAVINGS
AC02418,67211900002418,CU02170,PR004,BR003,2025-07-28,,ACTIVE,INR,6102.70,CURRENT
AC02419,85219200002419,CU01084,PR009,BR004,2018-06-16,2023-06-11,CLOSED,INR,170541.46,FIXED_DEPOSIT
AC02420,78288800002420,CU04963,PR009,BR004,2019-06-19,2022-02-09,CLOSED,INR,245036.37,FIXED_DEPOSIT
AC02421,49012100002421,CU02617,PR002,BR007,2020-09-02,,ACTIVE,INR,20890.32,SAVINGS
AC02422,80028800002422,CU04940,PR004,BR004,2022-09-02,,DORMANT,INR,211664.99,CURRENT
AC02423,44627200002423,CU01646,PR004,BR008,2021-02-16,2025-02-11,CLOSED,INR,232519.10,CURRENT
AC02424,42627900002424,CU00499,PR007,BR005,2023-03-12,,ACTIVE,INR,145.59,FIXED_DEPOSIT
AC02425,52467100002425,CU00840,PR002,BR006,2025-07-06,2026-08-24,CLOSED,INR,66543.51,SAVINGS
AC02426,91351800002426,CU03409,PR004,BR006,2023-06-21,2024-03-24,CLOSED,INR,199785.69,CURRENT
AC02427,96528800002427,CU03111,PR008,BR007,2021-01-16,2022-11-01,CLOSED,INR,245941.82,FIXED_DEPOSIT
AC02428,14882700002428,CU02066,PR005,BR006,2020-11-16,,DORMANT,INR,72747.47,CURRENT
AC02429,95139300002429,CU01953,PR009,BR005,2023-04-02,2024-09-21,CLOSED,INR,163578.23,FIXED_DEPOSIT
AC02430,39653000002430,CU02575,PR006,BR005,2025-05-03,2026-08-24,CLOSED,INR,138521.13,CURRENT
AC02431,25448100002431,CU01293,PR008,BR006,2023-11-19,,ACTIVE,INR,37922.52,FIXED_DEPOSIT
AC02432,13526300002432,CU04930,PR007,BR003,2021-03-25,2025-12-30,CLOSED,INR,15142.43,FIXED_DEPOSIT
AC02433,15246800002433,CU03501,PR008,BR010,2025-06-14,,DORMANT,INR,241508.36,FIXED_DEPOSIT
AC02434,48567000002434,CU00949,PR005,BR005,2021-04-01,2026-02-26,CLOSED,INR,9587.42,CURRENT
AC02435,77740400002435,CU02260,PR004,BR006,2020-05-23,,ACTIVE,INR,36099.80,CURRENT
AC02436,15170300002436,CU04556,PR009,BR004,2021-09-18,2024-05-17,CLOSED,INR,61803.75,FIXED_DEPOSIT
AC02437,38860500002437,CU00423,PR007,BR001,2024-02-16,,DORMANT,INR,26616.11,FIXED_DEPOSIT
AC02438,37824200002438,CU02972,PR008,BR001,2020-09-20,2025-04-08,CLOSED,INR,118985.35,FIXED_DEPOSIT
AC02439,74141400002439,CU00058,PR008,BR004,2019-06-21,,ACTIVE,INR,24306.01,FIXED_DEPOSIT
AC02440,28285000002440,CU02109,PR008,BR008,2023-01-20,,ACTIVE,INR,44220.43,FIXED_DEPOSIT
AC02441,14188700002441,CU00269,PR009,BR007,2019-04-28,2022-05-13,CLOSED,INR,127479.21,FIXED_DEPOSIT
AC02442,55538800002442,CU03660,PR001,BR008,2020-03-31,2021-02-25,CLOSED,INR,248896.40,SAVINGS
AC02443,73834100002443,CU04898,PR003,BR005,2020-12-14,2026-03-19,CLOSED,INR,35747.95,SAVINGS
AC02444,29675800002444,CU03131,PR005,BR005,2021-06-19,,DORMANT,INR,135750.28,CURRENT
AC02445,69174300002445,CU00733,PR005,BR009,2025-10-14,,DORMANT,INR,52456.17,CURRENT
AC02446,49780900002446,CU02865,PR001,BR007,2021-01-22,,ACTIVE,INR,224.99,SAVINGS
AC02447,94215600002447,CU04652,PR004,BR008,2020-07-11,2025-11-02,CLOSED,INR,203190.45,CURRENT
AC02448,37747800002448,CU01514,PR002,BR004,2025-09-26,,ACTIVE,INR,43715.27,SAVINGS
AC02449,62190000002449,CU01996,PR001,BR007,2019-03-31,,ACTIVE,INR,44224.04,SAVINGS
AC02450,19929900002450,CU02226,PR004,BR002,2025-04-27,2026-01-17,CLOSED,INR,107069.11,CURRENT
AC02451,12770400002451,CU00069,PR009,BR009,2020-10-14,,DORMANT,INR,201208.46,FIXED_DEPOSIT
AC02452,25667300002452,CU01785,PR002,BR005,2018-04-04,,DORMANT,INR,117791.72,SAVINGS
AC02453,26188600002453,CU01740,PR005,BR002,2019-02-06,2022-10-08,CLOSED,INR,91613.66,CURRENT
AC02454,45048700002454,CU04144,PR004,BR003,2018-05-28,2022-05-07,CLOSED,INR,112982.00,CURRENT
AC02455,51245700002455,CU01070,PR001,BR009,2024-11-21,2026-08-23,CLOSED,INR,173761.84,SAVINGS
AC02456,21005300002456,CU04984,PR001,BR008,2018-04-30,,ACTIVE,INR,129455.04,SAVINGS
AC02457,20600200002457,CU00881,PR002,BR008,2019-08-13,2020-06-18,CLOSED,INR,175443.02,SAVINGS
AC02458,48102100002458,CU03882,PR004,BR007,2023-12-05,,DORMANT,INR,222281.90,CURRENT
AC02459,89488100002459,CU01008,PR002,BR007,2025-03-06,2026-08-22,CLOSED,INR,44373.93,SAVINGS
AC02460,93048600002460,CU04056,PR005,BR010,2025-12-08,2026-08-22,CLOSED,INR,62629.57,CURRENT
AC02461,97029400002461,CU03852,PR004,BR010,2021-09-19,,ACTIVE,INR,7389.08,CURRENT
AC02462,76681900002462,CU00907,PR005,BR005,2020-11-15,,ACTIVE,INR,2826.87,CURRENT
AC02463,86130300002463,CU03679,PR006,BR009,2025-10-22,2026-08-29,CLOSED,INR,141733.70,CURRENT
AC02464,17173900002464,CU00449,PR003,BR006,2020-08-31,,DORMANT,INR,34309.92,SAVINGS
AC02465,76664200002465,CU01869,PR001,BR001,2025-06-09,,ACTIVE,INR,673.09,SAVINGS
AC02466,53014000002466,CU04020,PR007,BR005,2022-06-15,2026-08-22,CLOSED,INR,44700.86,FIXED_DEPOSIT
AC02467,41725500002467,CU01262,PR008,BR004,2018-06-29,2019-01-07,CLOSED,INR,201254.79,FIXED_DEPOSIT
AC02468,79668200002468,CU02486,PR009,BR001,2021-09-28,2025-05-28,CLOSED,INR,40663.40,FIXED_DEPOSIT
AC02469,64457000002469,CU00925,PR001,BR008,2020-09-02,,ACTIVE,INR,135619.63,SAVINGS
AC02470,81786500002470,CU02564,PR003,BR008,2021-03-28,,DORMANT,INR,7315.47,SAVINGS
AC02471,44339800002471,CU03191,PR009,BR007,2025-05-01,2026-08-14,CLOSED,INR,217933.04,FIXED_DEPOSIT
AC02472,49981900002472,CU01943,PR008,BR004,2023-09-03,,ACTIVE,INR,13392.70,FIXED_DEPOSIT
AC02473,34009600002473,CU00769,PR008,BR007,2021-07-12,,ACTIVE,INR,142560.86,FIXED_DEPOSIT
AC02474,36594300002474,CU03340,PR006,BR009,2021-12-31,2025-02-09,CLOSED,INR,193111.27,CURRENT
AC02475,74232000002475,CU04720,PR005,BR006,2024-07-27,,ACTIVE,INR,103760.94,CURRENT
AC02476,68986000002476,CU00500,PR005,BR007,2018-05-11,2023-09-17,CLOSED,INR,191668.00,CURRENT
AC02477,24605200002477,CU02411,PR002,BR005,2020-12-13,2024-06-07,CLOSED,INR,86410.30,SAVINGS
AC02478,62966100002478,CU01162,PR002,BR003,2020-08-27,,DORMANT,INR,190949.65,SAVINGS
AC02479,77444400002479,CU03440,PR008,BR003,2020-12-23,2025-07-14,CLOSED,INR,230619.13,FIXED_DEPOSIT
AC02480,89254900002480,CU01383,PR007,BR008,2022-01-21,,ACTIVE,INR,253639.14,FIXED_DEPOSIT
AC02481,87730900002481,CU03728,PR001,BR009,2023-09-06,2026-08-29,CLOSED,INR,70997.65,SAVINGS
AC02482,52805600002482,CU03741,PR006,BR001,2022-01-25,2026-08-26,CLOSED,INR,144210.65,CURRENT
AC02483,14981900002483,CU02393,PR008,BR008,2018-11-10,,DORMANT,INR,191453.47,FIXED_DEPOSIT
AC02484,81347800002484,CU00253,PR009,BR010,2022-05-12,,ACTIVE,INR,0.00,FIXED_DEPOSIT
AC02485,65337200002485,CU04590,PR002,BR005,2020-05-25,,DORMANT,INR,85080.38,SAVINGS
AC02486,94925300002486,CU03874,PR003,BR010,2018-03-11,2021-03-17,CLOSED,INR,167045.64,SAVINGS
AC02487,59238100002487,CU00522,PR003,BR008,2019-10-30,,DORMANT,INR,87256.25,SAVINGS
AC02488,29625500002488,CU00754,PR008,BR006,2024-12-20,2026-05-07,CLOSED,INR,221939.38,FIXED_DEPOSIT
AC02489,82844400002489,CU02250,PR006,BR002,2025-06-06,,DORMANT,INR,92703.84,CURRENT
AC02490,71812700002490,CU00428,PR009,BR002,2020-08-31,,DORMANT,INR,136899.11,FIXED_DEPOSIT
AC02491,70986300002491,CU04989,PR007,BR008,2021-03-13,,ACTIVE,INR,765.32,FIXED_DEPOSIT
AC02492,49875200002492,CU02074,PR004,BR004,2024-07-02,,ACTIVE,INR,1528.34,CURRENT
AC02493,37705500002493,CU02614,PR007,BR004,2023-12-18,2024-07-16,CLOSED,INR,205746.12,FIXED_DEPOSIT
AC02494,81334800002494,CU04699,PR004,BR010,2024-12-08,,DORMANT,INR,162414.23,CURRENT
AC02495,91283100002495,CU04383,PR002,BR010,2021-02-09,,ACTIVE,INR,16269.17,SAVINGS
AC02496,44950300002496,CU03394,PR001,BR001,2024-05-29,2026-05-09,CLOSED,INR,175688.16,SAVINGS
AC02497,82758800002497,CU02860,PR002,BR008,2021-09-09,2024-01-11,CLOSED,INR,130070.16,SAVINGS
AC02498,68181800002498,CU02962,PR005,BR008,2020-07-16,,DORMANT,INR,178794.42,CURRENT
AC02499,42516000002499,CU03366,PR002,BR004,2018-01-26,2020-05-24,CLOSED,INR,237517.45,SAVINGS
AC02500,90538800002500,CU00424,PR001,BR008,2024-03-02,2026-08-23,CLOSED,INR,122796.42,SAVINGS
AC02501,71570400002501,CU00683,PR005,BR006,2025-12-25,2026-08-20,CLOSED,INR,7817.93,CURRENT
AC02502,40002700002502,CU01187,PR008,BR008,2018-07-27,,ACTIVE,INR,1629.35,FIXED_DEPOSIT
AC02503,26316400002503,CU00935,PR006,BR008,2022-06-01,,ACTIVE,INR,261725.90,CURRENT
AC02504,99231900002504,CU01125,PR003,BR006,2022-09-16,,DORMANT,INR,201496.80,SAVINGS
AC02505,61419300002505,CU02504,PR004,BR007,2021-05-21,,DORMANT,INR,22411.67,CURRENT
AC02506,30863200002506,CU00966,PR006,BR005,2025-10-11,,ACTIVE,INR,52841.31,CURRENT
AC02507,10371400002507,CU01934,PR006,BR009,2019-01-18,,DORMANT,INR,121871.14,CURRENT
AC02508,63077000002508,CU04881,PR002,BR004,2023-07-21,2026-08-23,CLOSED,INR,164224.49,SAVINGS
AC02509,45835000002509,CU00727,PR001,BR005,2018-03-21,,ACTIVE,INR,48363.89,SAVINGS
AC02510,37484900002510,CU01935,PR003,BR001,2019-08-16,2022-05-28,CLOSED,INR,191305.00,SAVINGS
AC02511,53436600002511,CU04859,PR008,BR007,2025-01-03,,DORMANT,INR,208469.13,FIXED_DEPOSIT
AC02512,41749500002512,CU04427,PR005,BR009,2024-05-15,,ACTIVE,INR,40.76,CURRENT
AC02513,91662100002513,CU04856,PR007,BR007,2021-03-17,2024-01-12,CLOSED,INR,12702.42,FIXED_DEPOSIT
AC02514,21205200002514,CU03236,PR002,BR006,2021-08-02,2025-02-15,CLOSED,INR,92739.67,SAVINGS
AC02515,60017600002515,CU00647,PR007,BR005,2018-04-17,,ACTIVE,INR,4039.94,FIXED_DEPOSIT
AC02516,69560200002516,CU04033,PR007,BR007,2022-07-13,,DORMANT,INR,177248.88,FIXED_DEPOSIT
AC02517,47500700002517,CU02444,PR007,BR010,2025-11-02,,DORMANT,INR,111577.52,FIXED_DEPOSIT
AC02518,47633700002518,CU01828,PR009,BR009,2019-10-22,,DORMANT,INR,28142.50,FIXED_DEPOSIT
AC02519,93163800002519,CU03346,PR004,BR006,2020-11-27,,DORMANT,INR,22167.56,CURRENT
AC02520,66891600002520,CU01699,PR009,BR008,2021-08-11,,ACTIVE,INR,396637.49,FIXED_DEPOSIT
AC02521,28102500002521,CU03566,PR009,BR010,2018-06-24,,DORMANT,INR,25077.69,FIXED_DEPOSIT
AC02522,62567900002522,CU04394,PR002,BR007,2022-11-13,,DORMANT,INR,242144.47,SAVINGS
AC02523,33632500002523,CU04987,PR006,BR008,2024-01-13,,DORMANT,INR,237404.38,CURRENT
AC02524,88709500002524,CU02354,PR008,BR005,2022-11-19,,ACTIVE,INR,25570.93,FIXED_DEPOSIT
AC02525,35160400002525,CU02908,PR008,BR003,2019-11-01,,DORMANT,INR,223092.76,FIXED_DEPOSIT
AC02526,17847200002526,CU03358,PR004,BR009,2019-01-20,2020-06-02,CLOSED,INR,247380.55,CURRENT
AC02527,10832600002527,CU03884,PR004,BR006,2018-10-26,,ACTIVE,INR,13916.61,CURRENT
AC02528,73709900002528,CU04369,PR001,BR008,2018-11-25,,ACTIVE,INR,2998.10,SAVINGS
AC02529,25080900002529,CU00947,PR002,BR001,2020-10-04,2025-01-25,CLOSED,INR,209002.82,SAVINGS
AC02530,36632300002530,CU03695,PR005,BR004,2023-12-05,,DORMANT,INR,109751.30,CURRENT
AC02531,76224300002531,CU03574,PR001,BR003,2020-01-29,,DORMANT,INR,50854.50,SAVINGS
AC02532,85192100002532,CU04098,PR003,BR010,2020-11-10,2022-04-08,CLOSED,INR,34547.35,SAVINGS
AC02533,79961800002533,CU01669,PR007,BR004,2024-04-22,2026-08-29,CLOSED,INR,161342.61,FIXED_DEPOSIT
AC02534,47173200002534,CU00106,PR001,BR007,2021-10-02,,DORMANT,INR,83628.85,SAVINGS
AC02535,81126400002535,CU03092,PR004,BR003,2025-02-09,2026-08-20,CLOSED,INR,77957.24,CURRENT
AC02536,33979200002536,CU03354,PR007,BR001,2024-09-14,,DORMANT,INR,2092.57,FIXED_DEPOSIT
AC02537,26118200002537,CU01779,PR007,BR001,2023-12-08,,DORMANT,INR,206357.91,FIXED_DEPOSIT
AC02538,94138800002538,CU01567,PR007,BR009,2023-10-18,,ACTIVE,INR,23217.26,FIXED_DEPOSIT
AC02539,44030300002539,CU02511,PR005,BR009,2022-03-18,,DORMANT,INR,207309.54,CURRENT
AC02540,52929000002540,CU01545,PR002,BR003,2018-01-17,,ACTIVE,INR,116644.21,SAVINGS
AC02541,87432500002541,CU03962,PR008,BR002,2024-02-20,,ACTIVE,INR,7897.91,FIXED_DEPOSIT
AC02542,55569000002542,CU01720,PR008,BR001,2020-02-15,2021-10-18,CLOSED,INR,233996.94,FIXED_DEPOSIT
AC02543,77451300002543,CU03993,PR008,BR007,2021-04-06,,ACTIVE,INR,8111.13,FIXED_DEPOSIT
AC02544,99557900002544,CU01266,PR007,BR007,2021-08-17,,ACTIVE,INR,5333.36,FIXED_DEPOSIT
AC02545,52340600002545,CU00519,PR003,BR010,2022-02-24,,ACTIVE,INR,54916.04,SAVINGS
AC02546,36095900002546,CU01509,PR005,BR003,2020-11-16,2023-11-28,CLOSED,INR,166276.52,CURRENT
AC02547,80811500002547,CU02739,PR005,BR010,2021-05-24,,DORMANT,INR,219861.84,CURRENT
AC02548,85208300002548,CU02536,PR003,BR010,2019-01-20,,ACTIVE,INR,46358.86,SAVINGS
AC02549,21206800002549,CU03281,PR002,BR002,2023-05-18,,ACTIVE,INR,84920.63,SAVINGS
AC02550,96824500002550,CU04618,PR004,BR005,2022-04-12,2026-08-23,CLOSED,INR,96954.47,CURRENT
AC02551,54358000002551,CU01838,PR001,BR005,2025-09-04,,DORMANT,INR,221558.66,SAVINGS
AC02552,91968300002552,CU04179,PR004,BR008,2024-08-16,,ACTIVE,INR,57956.85,CURRENT
AC02553,66105500002553,CU00089,PR008,BR009,2018-02-12,2022-07-31,CLOSED,INR,128275.07,FIXED_DEPOSIT
AC02554,14319700002554,CU00401,PR001,BR008,2020-06-14,,ACTIVE,INR,73449.38,SAVINGS
AC02555,45352500002555,CU02494,PR004,BR007,2023-01-15,2026-08-26,CLOSED,INR,199622.95,CURRENT
AC02556,81521200002556,CU01399,PR005,BR007,2023-10-06,,ACTIVE,INR,140752.39,CURRENT
AC02557,61931600002557,CU01160,PR007,BR008,2023-01-30,,DORMANT,INR,211357.31,FIXED_DEPOSIT
AC02558,22503000002558,CU00463,PR003,BR004,2024-07-05,2026-08-25,CLOSED,INR,140141.53,SAVINGS
AC02559,94540800002559,CU01171,PR006,BR009,2020-02-07,2024-02-08,CLOSED,INR,68321.87,CURRENT
AC02560,70773600002560,CU00154,PR006,BR010,2023-10-11,2024-04-16,CLOSED,INR,186162.10,CURRENT
AC02561,85651600002561,CU03332,PR009,BR003,2019-01-26,,ACTIVE,INR,82169.24,FIXED_DEPOSIT
AC02562,23229100002562,CU01003,PR003,BR001,2024-11-08,2026-08-28,CLOSED,INR,131140.66,SAVINGS
AC02563,39393000002563,CU00699,PR001,BR009,2024-11-27,,DORMANT,INR,87245.44,SAVINGS
AC02564,35917400002564,CU03896,PR002,BR005,2023-08-09,,ACTIVE,INR,251002.42,SAVINGS
AC02565,74676900002565,CU02741,PR008,BR001,2025-09-23,,ACTIVE,INR,88160.51,FIXED_DEPOSIT
AC02566,46574200002566,CU02528,PR005,BR003,2021-07-14,,ACTIVE,INR,28626.38,CURRENT
AC02567,61639400002567,CU04230,PR003,BR001,2023-11-17,2026-08-21,CLOSED,INR,221985.69,SAVINGS
AC02568,81965800002568,CU03185,PR004,BR003,2024-08-09,,DORMANT,INR,174445.02,CURRENT
AC02569,66055500002569,CU04330,PR005,BR010,2023-07-24,2025-03-01,CLOSED,INR,226648.41,CURRENT
AC02570,46050000002570,CU02415,PR005,BR005,2021-12-30,,ACTIVE,INR,202009.05,CURRENT
AC02571,60690100002571,CU04290,PR008,BR005,2018-04-07,2022-01-19,CLOSED,INR,152425.44,FIXED_DEPOSIT
AC02572,94952400002572,CU00225,PR003,BR008,2024-04-14,,DORMANT,INR,27403.33,SAVINGS
AC02573,48729600002573,CU03405,PR003,BR002,2020-01-26,,ACTIVE,INR,81161.16,SAVINGS
AC02574,17821600002574,CU01534,PR008,BR008,2020-08-23,2021-09-21,CLOSED,INR,144161.14,FIXED_DEPOSIT
AC02575,17860700002575,CU03576,PR006,BR007,2022-09-04,,DORMANT,INR,85354.71,CURRENT
