card_id,account_id,customer_id,card_number,card_type,issue_date,expiry_date,card_status
CA00814,AC03962,CU04915,9788-5420-0682-0974,DEBIT,2024-06-08,2027-06-08,ACTIVE
CA00815,AC04851,CU02814,5540-2320-9524-3837,DEBIT,2021-07-29,2025-07-29,BLOCKED
CA00816,AC05966,CU02444,4626-6841-0565-1192,CREDIT,2025-05-12,2030-05-12,ACTIVE
CA00817,AC02367,CU00710,1881-1317-9042-2547,DEBIT,2021-04-28,2025-04-28,BLOCKED
CA00818,AC07293,CU05000,9309-2349-6645-2363,DEBIT,2020-05-09,2025-05-09,EXPIRED
CA00819,AC00070,CU00985,0311-8477-4102-0451,CREDIT,2024-05-18,2029-05-18,EXPIRED
CA00820,AC00266,CU00186,3144-7503-4416-9006,DEBIT,2024-02-10,2027-02-10,ACTIVE
CA00821,AC03699,CU03410,3570-6000-5733-1085,DEBIT,2025-09-26,2029-09-26,BLOCKED
CA00822,AC07779,CU03402,9045-5082-9305-1873,DEBIT,2025-08-08,2028-08-08,ACTIVE
CA00823,AC01375,CU01771,6679-1789-6394-4238,DEBIT,2021-07-11,2025-07-11,EXPIRED
CA00824,AC00081,CU01775,6413-5185-6007-1030,DEBIT,2020-12-26,2023-12-26,ACTIVE
CA00825,AC05837,CU00177,5913-0427-6220-4077,CREDIT,2020-11-23,2025-11-23,EXPIRED
CA00826,AC06571,CU02648,0756-9829-8144-7846,DEBIT,2023-07-30,2026-07-30,EXPIRED
CA00827,AC01449,CU04317,3905-6703-1737-3153,CREDIT,2021-08-24,2025-08-24,ACTIVE
CA00828,AC01113,CU04367,0883-1310-0901-5985,DEBIT,2024-12-02,2027-12-02,BLOCKED
CA00829,AC05486,CU01193,5642-9930-7938-1898,DEBIT,2025-12-31,2030-12-31,BLOCKED
CA00830,AC03092,CU02183,4814-6307-8986-6138,DEBIT,2025-07-25,2029-07-25,BLOCKED
CA00831,AC07340,CU00612,1842-2150-4879-3560,CREDIT,2022-01-28,2025-01-28,EXPIRED
CA00832,AC04762,CU04708,4210-1436-6555-2366,DEBIT,2023-03-05,2027-03-05,EXPIRED
CA00833,AC01316,CU01211,9716-8955-5031-2179,DEBIT,2024-03-25,2029-03-25,BLOCKED
CA00834,AC07400,CU04885,9563-4874-7743-2099,CREDIT,2021-02-26,2024-02-26,EXPIRED
CA00835,AC04468,CU04489,7085-0332-4146-5225,DEBIT,2021-03-17,2025-03-17,ACTIVE
CA00836,AC05350,CU03951,6953-8698-9762-8831,DEBIT,2020-05-29,2025-05-29,EXPIRED
CA00837,AC00602,CU04628,0988-3529-9976-6187,DEBIT,2024-05-04,2029-05-04,BLOCKED
CA00838,AC01233,CU00039,1711-8418-1913-5848,CREDIT,2022-03-18,2025-03-18,BLOCKED
CA00839,AC07569,CU01748,3124-1528-7609-9708,DEBIT,2023-03-17,2028-03-17,ACTIVE
CA00840,AC06730,CU03266,5807-8736-0125-2079,CREDIT,2021-12-11,2025-12-11,BLOCKED
CA00841,AC03562,CU02514,0058-6861-5609-4332,CREDIT,2024-01-14,2029-01-14,ACTIVE
CA00842,AC03758,CU01992,5261-6183-2554-6499,DEBIT,2024-06-27,2027-06-27,BLOCKED
CA00843,AC06936,CU01510,5306-8210-4083-4817,DEBIT,2021-12-25,2025-12-25,BLOCKED
CA00844,AC01570,CU04130,8980-6579-5329-0961,CREDIT,2022-07-15,2025-07-15,BLOCKED
CA00845,AC01542,CU02966,6002-4464-9930-9680,DEBIT,2022-02-01,2027-02-01,ACTIVE
CA00846,AC02773,CU04992,7576-0372-0023-1830,DEBIT,2022-08-03,2026-08-03,EXPIRED
CA00847,AC04757,CU02303,9248-4497-3195-4779,DEBIT,2020-05-30,2025-05-30,BLOCKED
CA00848,AC04519,CU03260,3126-4219-9476-3628,DEBIT,2024-11-11,2027-11-11,BLOCKED
CA00849,AC06510,CU00783,8250-3615-8882-9181,CREDIT,2025-07-29,2028-07-29,BLOCKED
CA00850,AC00219,CU01415,7989-8723-1010-6839,DEBIT,2025-03-09,2029-03-09,EXPIRED
CA00851,AC06733,CU03061,6131-6727-9831-7630,CREDIT,2020-05-23,2024-05-23,EXPIRED
CA00852,AC01632,CU04397,2644-9924-1541-0800,CREDIT,2020-08-16,2025-08-16,ACTIVE
CA00853,AC07385,CU03197,0627-0232-8652-5890,CREDIT,2025-07-14,2030-07-14,EXPIRED
CA00854,AC03149,CU02289,4523-8916-9975-3945,CREDIT,2022-04-16,2027-04-16,EXPIRED
CA00855,AC04330,CU02499,5089-9182-2702-5481,DEBIT,2021-09-11,2024-09-11,ACTIVE
CA00856,AC04584,CU03753,0170-1459-5486-6694,CREDIT,2022-10-14,2027-10-14,ACTIVE
CA00857,AC04310,CU00220,3001-1255-7528-8267,CREDIT,2022-06-30,2027-06-30,BLOCKED
CA00858,AC06325,CU03596,1500-0566-3736-3007,DEBIT,2022-12-27,2025-12-27,ACTIVE
CA00859,AC07907,CU04924,0685-4693-1996-9811,CREDIT,2022-05-18,2027-05-18,EXPIRED
CA00860,AC00937,CU00294,0542-8348-5724-7179,DEBIT,2020-02-04,2023-02-04,BLOCKED
CA00861,AC06839,CU01745,6985-0560-0879-6855,CREDIT,2025-04-13,2030-04-13,ACTIVE
CA00862,AC03374,CU00938,6067-1836-5986-8162,CREDIT,2021-10-20,2024-10-20,BLOCKED
CA00863,AC05850,CU02369,2979-3107-6750-2530,CREDIT,2023-09-02,2028-09-02,ACTIVE
CA00864,AC07735,CU04324,4615-6717-4814-5571,CREDIT,2023-01-13,2026-01-13,EXPIRED
CA00865,AC04893,CU04154,1457-4830-2199-5101,DEBIT,2020-01-28,2025-01-28,EXPIRED
CA00866,AC06961,CU00967,3375-2760-1375-9711,CREDIT,2022-05-31,2025-05-31,BLOCKED
CA00867,AC07524,CU01551,4218-0265-3125-0920,DEBIT,2021-11-16,2026-11-16,ACTIVE
CA00868,AC03941,CU02750,9966-4305-7307-2046,DEBIT,2024-04-16,2028-04-16,ACTIVE
CA00869,AC01657,CU01468,8093-4974-7586-3490,DEBIT,2023-01-06,2026-01-06,EXPIRED
CA00870,AC03395,CU04830,5259-2926-5871-3487,DEBIT,2020-04-02,2023-04-02,EXPIRED
CA00871,AC01498,CU04070,3217-4403-0139-5271,DEBIT,2020-01-23,2023-01-23,ACTIVE
CA00872,AC07221,CU00162,3876-1096-0667-9213,DEBIT,2023-03-16,2026-03-16,EXPIRED
CA00873,AC00389,CU03247,4628-0318-0540-8075,DEBIT,2020-10-03,2025-10-03,EXPIRED
CA00874,AC05245,CU04843,5173-7566-0949-4499,DEBIT,2020-12-23,2023-12-23,EXPIRED
CA00875,AC07725,CU01101,6582-3405-7229-2949,DEBIT,2020-01-02,2023-01-02,BLOCKED
CA00876,AC05878,CU04402,2822-1373-9904-0887,DEBIT,2020-09-05,2023-09-05,EXPIRED
CA00877,AC00509,CU04158,1912-0536-0046-2573,DEBIT,2023-02-25,2027-02-25,BLOCKED
CA00878,AC02968,CU02137,2384-3619-1329-1380,CREDIT,2021-05-05,2026-05-05,EXPIRED
CA00879,AC05502,CU00677,0562-8279-4546-3805,CREDIT,2020-01-07,2025-01-07,EXPIRED
CA00880,AC00629,CU00158,6511-4295-3936-5314,DEBIT,2021-03-07,2024-03-07,ACTIVE
CA00881,AC04680,CU00022,8828-6803-1833-9467,DEBIT,2024-10-10,2028-10-10,BLOCKED
CA00882,AC00555,CU00547,0381-8433-5507-5278,CREDIT,2020-07-06,2023-07-06,EXPIRED
CA00883,AC01954,CU01338,1534-5233-7507-8814,DEBIT,2025-05-03,2030-05-03,BLOCKED
CA00884,AC00418,CU04218,5310-6628-4651-7322,CREDIT,2024-02-04,2027-02-04,BLOCKED
CA00885,AC05299,CU00967,9872-4737-3377-6863,CREDIT,2022-09-16,2026-09-16,EXPIRED
CA00886,AC05230,CU04682,8448-4568-8049-9716,DEBIT,2020-03-21,2023-03-21,BLOCKED
CA00887,AC05890,CU04395,0728-3491-1477-2394,DEBIT,2020-10-26,2025-10-26,EXPIRED
CA00888,AC06615,CU01170,7704-2989-1435-6450,DEBIT,2024-09-13,2027-09-13,ACTIVE
CA00889,AC02320,CU00813,4579-5542-4297-1387,CREDIT,2024-12-05,2028-12-05,EXPIRED
CA00890,AC01604,CU03985,4041-9558-9148-7617,DEBIT,2025-07-02,2029-07-02,BLOCKED
CA00891,AC03726,CU03054,1847-1849-6381-3296,DEBIT,2021-11-26,2025-11-26,ACTIVE
CA00892,AC04664,CU00559,2195-1509-1722-8268,CREDIT,2020-04-03,2025-04-03,BLOCKED
CA00893,AC07941,CU04090,2133-8002-5362-4683,DEBIT,2023-06-29,2027-06-29,BLOCKED
CA00894,AC02777,CU04777,8974-1119-3807-0384,DEBIT,2022-03-08,2025-03-08,EXPIRED
CA00895,AC01149,CU04916,4593-7876-0684-5394,DEBIT,2023-05-08,2028-05-08,EXPIRED
CA00896,AC00622,CU00529,8913-5214-1836-5946,CREDIT,2020-04-26,2023-04-26,BLOCKED
CA00897,AC06317,CU02029,6121-0198-2204-6880,DEBIT,2023-07-22,2028-07-22,ACTIVE
CA00898,AC03358,CU02999,0900-0928-1582-3851,CREDIT,2020-07-12,2023-07-12,BLOCKED
CA00899,AC04980,CU02775,9768-6484-1175-6115,CREDIT,2024-09-27,2027-09-27,ACTIVE
CA00900,AC06042,CU04688,8991-1533-9859-7181,DEBIT,2022-06-08,2027-06-08,EXPIRED
CA00901,AC02246,CU02151,2245-0883-5002-4068,DEBIT,2023-09-20,2026-09-20,ACTIVE
CA00902,AC01660,CU03245,9559-5507-2780-0626,CREDIT,2022-02-26,2026-02-26,BLOCKED
CA00903,AC04115,CU03192,8205-4477-2719-3630,CREDIT,2022-09-17,2026-09-17,BLOCKED
CA00904,AC05324,CU02709,5735-0579-3819-0737,DEBIT,2022-08-29,2026-08-29,BLOCKED
CA00905,AC04040,CU00796,1606-0611-6065-1441,DEBIT,2020-03-31,2023-03-31,BLOCKED
CA00906,AC04674,CU04682,7783-6421-7392-1003,CREDIT,2024-12-10,2029-12-10,BLOCKED
CA00907,AC02833,CU00802,4019-5566-1400-0486,DEBIT,2023-05-06,2028-05-06,ACTIVE
CA00908,AC02327,CU02945,6988-4792-0194-5820,CREDIT,2020-09-30,2023-09-30,EXPIRED
CA00909,AC03642,CU03433,0652-2251-2594-5657,CREDIT,2023-12-02,2028-12-02,ACTIVE
CA00910,AC04819,CU01200,8706-3083-8197-6661,DEBIT,2020-02-14,2025-02-14,EXPIRED
CA00911,AC05455,CU00044,0563-5194-2475-4193,CREDIT,2023-01-17,2028-01-17,EXPIRED
CA00912,AC03184,CU04567,8205-5485-8261-4859,DEBIT,2020-08-19,2024-08-19,BLOCKED
CA00913,AC01959,CU02242,1554-3373-0151-5244,CREDIT,2025-11-07,2029-11-07,EXPIRED
CA00914,AC06809,CU01589,0333-5653-7916-7216,CREDIT,2022-11-20,2026-11-20,BLOCKED
CA00915,AC04314,CU02913,9793-5800-8435-9411,DEBIT,2022-01-28,2027-01-28,EXPIRED
CA00916,AC05508,CU01007,8751-0494-5348-4772,DEBIT,2024-05-27,2028-05-27,BLOCKED
CA00917,AC05522,CU00587,1489-8129-7008-5547,CREDIT,2021-10-04,2024-10-04,BLOCKED
CA00918,AC03245,CU03535,2572-0679-2293-5965,DEBIT,2020-10-09,2025-10-09,BLOCKED
CA00919,AC02122,CU04799,2394-5526-5668-1282,CREDIT,2022-06-30,2027-06-30,BLOCKED
CA00920,AC06401,CU03149,0948-9000-2874-3056,CREDIT,2025-08-05,2030-08-05,ACTIVE
CA00921,AC05598,CU03261,6471-8211-8319-3510,CREDIT,2023-07-02,2026-07-02,BLOCKED
CA00922,AC06162,CU01584,5657-2856-5548-3881,CREDIT,2025-03-27,2030-03-27,BLOCKED
CA00923,AC02399,CU01185,1307-5411-1910-1764,DEBIT,2022-01-24,2025-01-24,ACTIVE
CA00924,AC00671,CU00502,3567-8240-9442-4596,CREDIT,2022-01-26,2027-01-26,EXPIRED
CA00925,AC04874,CU03549,9586-3601-1073-3389,DEBIT,2025-12-13,2028-12-13,EXPIRED
CA00926,AC00916,CU03703,9877-8603-3630-2988,CREDIT,2023-06-28,2028-06-28,BLOCKED
CA00927,AC02825,CU02653,4492-1036-0225-4330,DEBIT,2020-11-04,2024-11-04,EXPIRED
CA00928,AC01991,CU00591,2981-2535-5280-6313,CREDIT,2022-04-07,2027-04-07,BLOCKED
CA00929,AC02961,CU02060,5146-6575-4246-8072,CREDIT,2023-12-15,2026-12-15,EXPIRED
CA00930,AC06166,CU04177,5430-5683-2259-7386,DEBIT,2024-05-19,2029-05-19,ACTIVE
CA00931,AC00086,CU03221,2349-8637-2278-0743,CREDIT,2023-07-17,2028-07-17,EXPIRED
CA00932,AC07182,CU01586,2922-1434-3927-6077,CREDIT,2023-10-07,2028-10-07,ACTIVE
CA00933,AC03764,CU00037,9330-3383-7453-4739,DEBIT,2020-09-13,2023-09-13,EXPIRED
CA00934,AC06551,CU01149,5039-6945-5718-1643,DEBIT,2023-10-25,2027-10-25,BLOCKED
CA00935,AC01594,CU01975,4383-4078-9419-4698,CREDIT,2024-02-15,2027-02-15,ACTIVE
CA00936,AC02500,CU00424,2476-1420-8785-4487,CREDIT,2022-08-20,2026-08-20,EXPIRED
CA00937,AC01405,CU00356,0269-3783-7687-8099,DEBIT,2025-06-15,2028-06-15,ACTIVE
CA00938,AC04118,CU00381,6910-7426-5558-0087,DEBIT,2021-05-29,2024-05-29,BLOCKED
CA00939,AC02377,CU03342,0878-4897-4720-4120,CREDIT,2020-10-16,2023-10-16,ACTIVE
CA00940,AC01994,CU04782,5790-5431-0726-1752,DEBIT,2023-01-16,2026-01-16,BLOCKED
CA00941,AC01912,CU00738,2863-4640-9591-9787,CREDIT,2022-07-12,2025-07-12,EXPIRED
CA00942,AC04506,CU01083,4641-6563-2309-3542,CREDIT,2025-10-19,2029-10-19,ACTIVE
CA00943,AC04848,CU04902,5727-4533-0083-1042,CREDIT,2024-05-18,2027-05-18,EXPIRED
CA00944,AC07964,CU02652,1603-9389-2779-8525,CREDIT,2021-06-04,2026-06-04,EXPIRED
CA00945,AC03815,CU03179,4105-6312-8722-3540,CREDIT,2021-06-02,2026-06-02,ACTIVE
CA00946,AC02313,CU03909,0830-1860-5113-3460,DEBIT,2022-09-15,2027-09-15,BLOCKED
CA00947,AC07740,CU00539,2053-4858-4932-6415,CREDIT,2025-06-24,2028-06-24,EXPIRED
CA00948,AC05210,CU03387,5042-1453-6652-5191,CREDIT,2022-05-20,2026-05-20,EXPIRED
CA00949,AC03484,CU02535,6613-2381-9082-7156,DEBIT,2024-09-21,2028-09-21,EXPIRED
CA00950,AC02309,CU02287,0716-0164-4342-8286,CREDIT,2021-09-24,2026-09-24,ACTIVE
CA00951,AC05476,CU02108,1366-1315-6563-9230,CREDIT,2025-06-24,2030-06-24,BLOCKED
CA00952,AC04200,CU03917,9105-0395-4105-1347,CREDIT,2022-06-16,2025-06-16,BLOCKED
CA00953,AC07650,CU03124,0653-9556-1989-9111,CREDIT,2021-01-06,2025-01-06,BLOCKED
CA00954,AC01110,CU03974,7512-0176-9398-4472,DEBIT,2020-06-25,2025-06-25,BLOCKED
CA00955,AC04776,CU00487,4292-6098-8852-3975,DEBIT,2021-10-07,2025-10-07,EXPIRED
CA00956,AC04615,CU04254,8378-8618-6816-9683,DEBIT,2025-01-07,2030-01-07,ACTIVE
CA00957,AC00085,CU03004,4782-5514-6315-2030,DEBIT,2023-10-26,2027-10-26,ACTIVE
CA00958,AC02299,CU02011,6123-4898-4507-0178,DEBIT,2023-08-26,2026-08-26,BLOCKED
CA00959,AC02792,CU00094,0565-9884-1592-2561,CREDIT,2021-02-27,2026-02-27,ACTIVE
CA00960,AC04299,CU00125,9860-8119-3236-9457,DEBIT,2022-03-09,2026-03-09,EXPIRED
CA00961,AC01905,CU04275,7785-1390-8148-0942,DEBIT,2023-07-19,2028-07-19,EXPIRED
CA00962,AC07443,CU03396,9102-4771-6796-2839,CREDIT,2024-05-11,2028-05-11,BLOCKED
CA00963,AC02940,CU04261,0936-6173-8704-8470,CREDIT,2020-05-20,2023-05-20,ACTIVE
CA00964,AC03795,CU01483,0521-9240-6956-2840,DEBIT,2022-10-20,2025-10-20,ACTIVE
CA00965,AC03081,CU02473,9966-6296-8212-6249,CREDIT,2022-02-21,2026-02-21,BLOCKED
CA00966,AC02436,CU04556,2903-0157-0898-5702,CREDIT,2020-01-31,2023-01-31,ACTIVE
CA00967,AC04964,CU00367,3491-3832-6352-7691,DEBIT,2023-04-10,2026-04-10,BLOCKED
CA00968,AC06623,CU02185,7650-6395-9808-4290,DEBIT,2022-06-24,2026-06-24,BLOCKED
CA00969,AC03602,CU03388,0178-9945-0490-8943,CREDIT,2025-10-09,2028-10-09,BLOCKED
CA00970,AC01517,CU01861,4961-4526-8536-0852,CREDIT,2022-04-21,2025-04-21,BLOCKED
CA00971,AC02027,CU00359,8868-0437-9139-9319,CREDIT,2021-11-01,2024-11-01,BLOCKED
CA00972,AC01848,CU04521,7954-0571-8228-5100,CREDIT,2024-02-04,2029-02-04,EXPIRED
CA00973,AC03657,CU00839,2951-8297-7137-3391,DEBIT,2021-05-08,2025-05-08,EXPIRED
CA00974,AC05368,CU01919,6146-4814-7630-0032,DEBIT,2022-03-14,2025-03-14,EXPIRED
CA00975,AC05507,CU03881,6432-4417-3347-4045,CREDIT,2023-02-03,2028-02-03,ACTIVE
CA00976,AC00402,CU00953,0784-5860-6543-0416,DEBIT,2021-01-13,2024-01-13,BLOCKED
CA00977,AC07022,CU02521,8012-3149-1507-7483,DEBIT,2023-08-31,2028-08-31,BLOCKED
CA00978,AC04474,CU00495,8040-5181-5624-6010,CREDIT,2021-10-08,2026-10-08,BLOCKED
CA00979,AC02590,CU02376,2539-8415-1347-8984,DEBIT,2025-03-28,2030-03-28,ACTIVE
CA00980,AC00583,CU00673,0887-6822-5798-3991,DEBIT,2025-08-21,2029-08-21,BLOCKED
CA00981,AC06547,CU02966,3465-9302-2664-2198,DEBIT,2020-12-04,2024-12-04,ACTIVE
CA00982,AC04379,CU01510,2987-0938-2290-7964,CREDIT,2025-04-16,2028-04-16,BLOCKED
CA00983,AC01898,CU01378,1186-4348-5347-6327,CREDIT,2025-12-21,2029-12-21,ACTIVE
CA00984,AC06688,CU00603,0929-4222-9845-7347,DEBIT,2021-03-21,2025-03-21,ACTIVE
CA00985,AC00934,CU01429,4486-8509-5955-4177,DEBIT,2025-07-03,2030-07-03,ACTIVE
CA00986,AC02192,CU02797,3668-9123-9793-5194,CREDIT,2021-12-16,2025-12-16,BLOCKED
CA00987,AC07345,CU00365,3261-7208-1962-0943,DEBIT,2021-08-27,2024-08-27,ACTIVE
CA00988,AC01245,CU00085,7644-3876-2238-1105,CREDIT,2024-06-26,2027-06-26,ACTIVE
CA00989,AC06032,CU04700,0331-7696-1980-0552,CREDIT,2024-12-24,2029-12-24,ACTIVE
CA00990,AC01393,CU04048,8401-8541-9671-9819,DEBIT,2025-10-15,2030-10-15,ACTIVE
CA00991,AC05870,CU01743,2318-2133-7192-4858,CREDIT,2023-02-04,2028-02-04,BLOCKED
CA00992,AC07851,CU04404,4910-5325-7946-6714,DEBIT,2020-12-05,2023-12-05,BLOCKED
CA00993,AC05662,CU02200,3545-7007-2404-8099,DEBIT,2023-10-02,2027-10-02,EXPIRED
CA00994,AC04995,CU01015,1203-5557-8143-0877,CREDIT,2023-08-21,2027-08-21,EXPIRED
CA00995,AC07294,CU01174,6644-3472-8247-5720,CREDIT,2024-04-11,2028-04-11,ACTIVE
CA00996,AC01715,CU01640,8534-7299-1441-4563,CREDIT,2025-03-28,2028-03-28,ACTIVE
CA00997,AC06820,CU03285,1789-7734-8657-1107,CREDIT,2023-11-12,2027-11-12,BLOCKED
CA00998,AC06802,CU04550,4013-4975-8893-2664,CREDIT,2023-06-24,2026-06-24,EXPIRED
CA00999,AC05310,CU00767,8951-3406-2988-7266,CREDIT,2023-08-14,2026-08-14,BLOCKED
CA01000,AC05545,CU01767,4358-7267-4509-1956,DEBIT,2024-03-21,2029-03-21,ACTIVE
CA01001,AC01520,CU01923,1549-7470-3584-7179,CREDIT,2022-11-18,2025-11-18,BLOCKED
CA01002,AC02648,CU04819,4911-5697-7866-9876,DEBIT,2021-09-27,2024-09-27,BLOCKED
CA01003,AC04627,CU03855,4057-4800-0494-1114,CREDIT,2025-07-18,2028-07-18,ACTIVE
CA01004,AC02380,CU03095,1212-9533-2733-6328,CREDIT,2021-07-20,2025-07-20,ACTIVE
CA01005,AC06049,CU00317,1493-9894-4198-8590,CREDIT,2024-04-05,2029-04-05,BLOCKED
CA01006,AC07095,CU04654,5448-0143-2719-4889,CREDIT,2023-03-03,2026-03-03,BLOCKED
CA01007,AC06231,CU01929,8093-6586-9189-0401,CREDIT,2020-04-12,2025-04-12,BLOCKED
CA01008,AC01809,CU04123,4713-3827-5948-8514,DEBIT,2023-08-01,2028-08-01,ACTIVE
CA01009,AC00608,CU00161,5176-2831-3450-2542,DEBIT,2022-08-24,2027-08-24,EXPIRED
CA01010,AC04128,CU00748,4798-0875-6623-7732,DEBIT,2020-10-07,2023-10-07,BLOCKED
CA01011,AC01778,CU02769,4396-6025-4417-6966,DEBIT,2023-10-27,2026-10-27,ACTIVE
CA01012,AC03534,CU04513,7830-2598-4198-0875,CREDIT,2022-12-16,2026-12-16,EXPIRED
CA01013,AC06147,CU01046,5471-9137-9784-7716,DEBIT,2020-01-09,2025-01-09,ACTIVE
CA01014,AC04991,CU00584,3346-5525-8228-7126,CREDIT,2022-10-13,2025-10-13,ACTIVE
CA01015,AC07991,CU02703,7385-4223-1787-1451,DEBIT,2023-08-20,2027-08-20,ACTIVE
CA01016,AC07711,CU00967,6764-1293-2789-7622,CREDIT,2022-02-15,2026-02-15,BLOCKED
CA01017,AC06708,CU00664,6798-1548-3279-3394,DEBIT,2023-03-16,2027-03-16,BLOCKED
CA01018,AC02100,CU00309,4984-0821-8864-2537,CREDIT,2024-06-29,2027-06-29,ACTIVE
CA01019,AC01744,CU00566,9210-5207-2307-2470,DEBIT,2021-12-08,2026-12-08,BLOCKED
CA01020,AC03872,CU03497,1895-9581-7618-6663,DEBIT,2023-07-12,2027-07-12,EXPIRED
CA01021,AC05295,CU03029,0978-6201-9801-0192,DEBIT,2025-06-23,2030-06-23,EXPIRED
CA01022,AC04594,CU00240,8496-0635-8691-2448,DEBIT,2021-06-14,2024-06-14,ACTIVE
CA01023,AC01295,CU03356,9391-0293-8858-1390,DEBIT,2023-08-21,2028-08-21,ACTIVE
CA01024,AC04726,CU00793,1352-7872-0067-9776,CREDIT,2020-09-19,2023-09-19,ACTIVE
CA01025,AC05254,CU02791,3697-3277-9294-9796,CREDIT,2024-07-14,2028-07-14,EXPIRED
CA01026,AC03778,CU00821,2813-6353-3777-1924,CREDIT,2020-08-31,2023-08-31,ACTIVE
CA01027,AC06420,CU03387,4584-5775-3916-4666,DEBIT,2025-09-22,2028-09-22,EXPIRED
CA01028,AC02544,CU01266,7258-9494-2184-4964,DEBIT,2025-02-10,2030-02-10,BLOCKED
CA01029,AC00414,CU02540,1112-0625-0920-2922,CREDIT,2023-11-06,2027-11-06,ACTIVE
CA01030,AC01317,CU02310,5409-0742-2429-7952,DEBIT,2020-09-22,2025-09-22,EXPIRED
CA01031,AC01725,CU04400,9096-1039-5109-5690,CREDIT,2021-12-19,2026-12-19,EXPIRED
CA01032,AC03731,CU04429,4256-8889-3401-2387,CREDIT,2024-06-06,2027-06-06,EXPIRED
CA01033,AC02966,CU03013,3595-8291-0635-4084,DEBIT,2024-02-05,2028-02-05,ACTIVE
CA01034,AC00399,CU02434,7744-3791-6356-2782,CREDIT,2020-03-10,2024-03-10,ACTIVE
CA01035,AC02712,CU02510,3880-1834-2305-9881,DEBIT,2023-02-28,2026-02-28,EXPIRED
CA01036,AC07350,CU01424,4479-9918-6309-9687,DEBIT,2024-07-16,2027-07-16,BLOCKED
CA01037,AC00005,CU02988,7613-7435-4218-3689,DEBIT,2021-02-24,2025-02-24,ACTIVE
CA01038,AC02881,CU01144,0647-8836-5651-9346,DEBIT,2021-01-01,2025-01-01,EXPIRED
CA01039,AC02218,CU02566,4009-4493-6293-9036,DEBIT,2022-08-12,2026-08-12,EXPIRED
CA01040,AC02130,CU04036,5167-3886-9973-2734,DEBIT,2023-10-17,2027-10-17,EXPIRED
CA01041,AC02234,CU02235,1978-5003-7872-5895,DEBIT,2025-06-30,2029-06-30,EXPIRED
CA01042,AC04206,CU00346,0053-0308-8083-5617,DEBIT,2023-04-19,2028-04-19,BLOCKED
CA01043,AC07710,CU04143,9485-1749-6181-8852,CREDIT,2024-08-29,2028-08-29,EXPIRED
CA01044,AC07765,CU00749,3910-0888-4033-4987,CREDIT,2023-05-18,2026-05-18,BLOCKED
CA01045,AC03610,CU00934,2094-5363-0961-6983,DEBIT,2022-06-10,2025-06-10,BLOCKED
CA01046,AC02637,CU00577,8965-8248-4522-3159,DEBIT,2023-03-03,2028-03-03,EXPIRED
CA01047,AC06186,CU03268,4039-9045-9053-7862,CREDIT,2020-12-06,2024-12-06,EXPIRED
CA01048,AC05856,CU03082,6915-7338-1450-6682,DEBIT,2021-07-13,2025-07-13,ACTIVE
CA01049,AC07761,CU04403,7996-8725-4258-9360,DEBIT,2021-05-05,2024-05-05,BLOCKED
CA01050,AC02519,CU03346,1535-0623-8831-1412,CREDIT,2025-11-06,2030-11-06,EXPIRED
CA01051,AC00795,CU03530,1698-9693-1773-7994,CREDIT,2024-04-11,2029-04-11,EXPIRED
CA01052,AC01557,CU04313,3951-8909-2013-2386,DEBIT,2022-07-11,2027-07-11,ACTIVE
CA01053,AC02376,CU04810,3043-0909-6841-3148,DEBIT,2020-01-30,2024-01-30,EXPIRED
CA01054,AC01359,CU03916,4006-6191-5257-0697,DEBIT,2022-06-23,2027-06-23,ACTIVE
CA01055,AC03614,CU04328,6050-6141-5992-1149,DEBIT,2020-11-09,2024-11-09,EXPIRED
CA01056,AC06406,CU02059,2969-7073-7470-3778,CREDIT,2022-12-20,2025-12-20,EXPIRED
CA01057,AC05537,CU01663,6532-7271-5129-9322,CREDIT,2021-07-03,2024-07-03,ACTIVE
CA01058,AC03587,CU00422,7700-4140-3653-2015,CREDIT,2023-06-09,2026-06-09,BLOCKED
CA01059,AC00574,CU03758,0093-4014-5092-2589,DEBIT,2020-05-03,2024-05-03,EXPIRED
CA01060,AC07838,CU02962,9683-9613-9716-4887,CREDIT,2023-02-22,2027-02-22,ACTIVE
CA01061,AC05272,CU00960,5284-1592-6440-8750,CREDIT,2024-03-12,2028-03-12,EXPIRED
CA01062,AC06675,CU01519,3083-9916-6724-6032,CREDIT,2022-09-13,2026-09-13,ACTIVE
CA01063,AC07743,CU02001,9463-7898-6913-6401,CREDIT,2023-12-16,2027-12-16,ACTIVE
CA01064,AC07533,CU04715,3985-0326-0881-8951,DEBIT,2023-07-05,2027-07-05,EXPIRED
CA01065,AC01909,CU00755,5433-6941-6310-4970,DEBIT,2021-02-18,2025-02-18,ACTIVE
CA01066,AC06931,CU02289,0890-2363-1685-0732,DEBIT,2021-03-03,2026-03-03,EXPIRED
CA01067,AC04953,CU02618,6430-0936-2989-8202,CREDIT,2024-09-18,2027-09-18,EXPIRED
CA01068,AC05257,CU00123,6591-4027-3752-2511,CREDIT,2023-09-24,2026-09-24,EXPIRED
CA01069,AC00732,CU00995,8188-1202-5616-2093,DEBIT,2025-04-10,2030-04-10,BLOCKED
CA01070,AC04616,CU01212,2014-5750-3027-0788,DEBIT,2020-02-27,2023-02-27,ACTIVE
CA01071,AC00464,CU00387,0778-6444-1843-9549,CREDIT,2022-12-18,2026-12-18,EXPIRED
